151	59.14	68.75	69.38	56.64	67.56	73.94	62.87	37.19
152	59.38	68.90	69.49	56.87	67.83	74.08	63.06	37.32
153	59.63	68.75	69.18	57.10	68.08	73.57	63.23	37.44
154	59.86	68.20	68.40	57.30	68.21	72.44	63.31	37.57
155	60.06	67.38	67.35	57.47	68.18	71.14	63.26	37.70
156	60.20	66.43	66.21	57.58	68.01	69.79	63.08	37.83
157	60.28	65.44	65.03	57.61	67.70	68.50	62.77	37.97
158	60.29	64.46	63.87	57.59	67.32	67.29	62.36	38.09
159	60.24	63.51	62.76	57.50	66.88	66.17	61.86	38.21
160	60.14	62.61	61.71	57.36	66.40	65.13	61.32	38.34
161	60.00	61.76	60.73	57.18	65.89	64.16	60.73	38.46
162	59.83	60.97	59.82	56.96	65.36	63.26	60.12	38.58
163	59.63	60.22	58.96	56.72	64.82	62.43	59.50	38.70
164	59.41	59.53	58.16	56.46	64.27	61.65	58.87	38.81
165	59.18	58.89	57.43	56.20	63.72	60.94	58.24	38.91
166	58.93	58.29	56.74	55.92	63.17	60.27	57.62	39.02
167	58.68	57.74	56.11	55.63	62.63	59.64	57.01	39.12
168	58.42	57.22	55.52	55.34	62.10	59.05	56.42	39.22
169	58.16	56.74	54.98	55.05	61.56	58.49	55.84	39.31
170	57.90	56.29	54.47	54.75	61.05	57.96	55.28	39.39
171	57.63	55.87	54.01	54.47	60.54	57.47	54.74	39.48
172	57.37	55.47	53.58	54.17	60.04	56.99	54.22	39.55
173	57.10	55.11	53.17	53.89	59.55	56.55	53.73	39.62
174	56.85	54.76	52.79	53.61	59.09	56.12	53.26	39.68
175	56.59	54.44	52.45	53.34	58.62	55.72	52.80	39.73
176	56.34	54.14	52.13	53.07	58.17	55.33	52.37	39.78
177	56.09	53.86	51.82	52.80	57.73	54.96	51.95	39.83
178	55.84	53.59	51.54	52.54	57.31	54.61	51.56	39.87
179	55.60	53.34	51.28	52.29	56.90	54.27	51.18	39.91
180	55.36	53.09	51.03	52.04	56.49	53.95	50.83	39.94
181	55.13	52.86	50.80	51.79	56.11	53.64	50.49	39.96
182	54.90	52.65	50.58	51.56	55.73	53.34	50.17	39.98
183	54.68	52.45	50.37	51.33	55.37	53.06	49.86	39.99
184	54.45	52.26	50.18	51.10	55.01	52.78	49.57	40.01
185	54.24	52.07	49.99	50.88	54.67	52.52	49.29	40.02
186	54.02	51.89	49.82	50.66	54.33	52.28	49.02	40.02
187	53.82	51.72	49.66	50.45	54.01	52.03	48.77	40.02
188	53.61	51.56	49.51	50.24	53.70	51.80	48.53	40.01
189	53.41	51.40	49.37	50.05	53.40	51.58	48.30	40.01
190	53.22	51.26	49.23	49.85	53.10	51.37	48.10	40.00
191	53.02	51.11	49.10	49.66	52.82	51.16	47.88	39.99
192	52.84	50.98	48.98	49.48	52.55	50.96	47.69	39.97
193	52.66	50.85	48.86	49.29	52.28	50.77	47.51	39.96
194	52.47	50.71	48.75	49.12	52.03	50.58	47.33	39.94
195	52.30	50.59	48.64	48.95	51.78	50.40	47.17	39.92
196	52.12	50.47	48.54	48.79	51.54	50.23	47.01	39.90
197	51.96	50.36	48.44	48.62	51.31	50.06	46.86	39.88
198	51.79	50.25	48.34	48.47	51.08	49.91	46.71	39.85
199	51.63	50.14	48.25	48.31	50.87	49.76	46.58	39.83
200	51.47	50.03	48.17	48.16	50.66	49.61	46.45	39.80
201	51.32	49.94	48.08	48.01	50.45	49.46	46.32	39.77
202	51.17	49.84	48.00	47.87	50.26	49.33	46.20	39.74
203	51.02	49.95	48.22	47.73	50.07	49.77	46.09	39.71
204	50.88	50.56	49.04	47.60	49.98	51.05	46.05	39.68
205	50.76	51.51	50.22	47.50	50.06	52.63	46.14	39.64
206	50.70	52.64	51.58	47.46	50.34	54.24	46.39	39.62
207	50.70	53.83	52.96	47.50	50.75	55.78	46.78	39.59
208	50.78	55.02	54.35	47.60	51.26	57.22	47.29	39.56
209	50.93	56.16	55.66	47.78	51.84	58.56	47.89	39.53
210	51.14	57.27	56.92	48.02	52.47	59.79	48.55	39.50
211	51.39	58.30	58.10	48.31	53.12	60.92	49.27	39.48
212	51.68	59.28	59.21	48.63	53.79	61.96	50.01	39.45
213	52.00	60.19	60.24	48.98	54.47	62.92	50.77	39.44
214	52.35	61.03	61.20	49.36	55.16	63.81	51.53	39.42
215	52.71	61.83	62.08	49.75	55.84	64.65	52.28	39.40
216	53.08	62.57	62.92	50.15	56.52	65.43	53.03	39.39
217	53.47	63.25	63.68	50.55	57.18	66.16	53.77	39.39
218	53.85	63.90	64.39	50.96	57.85	66.85	54.49	39.39
219	54.24	64.50	65.05	51.37	58.49	67.50	55.19	39.39
220	54.63	65.07	65.67	51.78	59.12	68.11	55.87	39.40
221	55.02	65.60	66.23	52.19	59.74	68.69	56.53	39.42
222	55.40	66.09	66.76	52.59	60.35	69.24	57.16	39.44
223	55.79	66.55	67.25	52.98	60.93	69.76	57.77	39.46
224	56.16	67.00	67.71	53.37	61.50	70.26	58.34	39.48
225	56.54	67.41	68.14	53.76	62.07	70.73	58.90	39.53
226	56.90	67.80	68.54	54.13	62.62	71.19	59.44	39.57
227	57.27	68.17	68.92	54.51	63.15	71.63	59.95	39.62
228	57.62	68.52	69.28	54.87	63.66	72.04	60.45	39.67
229	57.98	68.85	69.60	55.22	64.16	72.45	60.92	39.73
230	58.33	69.17	69.92	55.57	64.64	72.83	61.36	39.79
231	58.66	69.47	70.21	55.91	65.11	73.19	61.80	39.87
232	59.00	69.75	70.49	56.25	65.57	73.55	62.20	39.94
233	59.33	70.03	70.75	56.57	66.01	73.89	62.60	40.02
234	59.65	70.29	70.99	56.89	66.45	74.22	62.98	40.10
235	59.97	70.54	71.23	57.20	66.87	74.54	63.34	40.19
236	60.28	70.78	71.45	57.50	67.27	74.84	63.68	40.28
237	60.58	71.02	71.66	57.80	67.67	75.14	64.00	40.37
238	60.89	71.24	71.85	58.08	68.05	75.42	64.30	40.46
239	61.18	71.45	72.04	58.36	68.42	75.70	64.60	40.55
240	61.47	71.66	72.23	58.64	68.78	75.96	64.88	40.66
241	61.75	71.87	72.41	58.91	69.13	76.21	65.16	40.76
242	62.02	72.06	72.58	59.17	69.47	76.46	65.42	40.87
243	62.30	72.24	72.73	59.43	69.79	76.70	65.68	40.99
244	62.56	72.43	72.89	59.67	70.11	76.93	65.91	41.09
245	62.82	72.60	73.03	59.92	70.42	77.15	66.14	41.20
246	63.08	72.77	73.18	60.16	70.71	77.36	66.36	41.32
247	63.33	72.94	73.31	60.39	71.00	77.57	66.57	41.43
248	63.58	73.10	73.45	60.62	71.28	77.77	66.77	41.54
249	63.81	73.26	73.57	60.84	71.55	77.96	66.96	41.67
250	64.05	73.41	73.69	61.06	71.81	78.15	67.15	41.79
251	64.28	73.56	73.81	61.27	72.07	78.33	67.33	41.90
252	64.51	73.71	73.93	61.47	72.32	78.51	67.50	42.02
253	64.73	73.66	73.78	61.67	72.56	78.23	67.67	42.14
254	64.94	73.20	73.09	61.87	72.71	77.23	67.77	42.26
255	65.14	72.42	72.10	62.03	72.71	75.94	67.76	42.38
256	65.27	71.49	70.95	62.13	72.56	74.60	67.60	42.50
257	65.35	70.50	69.78	62.17	72.27	73.28	67.30	42.62
258	65.36	69.50	68.60	62.13	71.90	72.03	66.91	42.73
259	65.31	68.53	67.48	62.04	71.45	70.87	66.43	42.85
260	65.21	67.60	66.40	61.89	70.97	69.80	65.89	42.96
261	65.06	66.72	65.39	61.71	70.46	68.81	65.31	43.07
262	64.88	65.90	64.44	61.48	69.92	67.88	64.70	43.18
263	64.67	65.13	63.55	61.23	69.37	67.02	64.06	43.28
264	64.43	64.41	62.73	60.96	68.81	66.22	63.43	43.39
265	64.18	63.74	61.97	60.68	68.25	65.48	62.79	43.48
266	63.92	63.11	61.26	60.39	67.70	64.78	62.15	43.58
267	63.64	62.53	60.60	60.09	67.15	64.13	61.54	43.67
268	63.37	61.98	59.99	59.78	66.60	63.52	60.93	43.76
269	63.09	61.48	59.42	59.48	66.05	62.94	60.34	43.84
270	62.80	61.00	58.89	59.17	65.53	62.40	59.77	43.92
271	62.52	60.56	58.40	58.86	65.00	61.88	59.22	43.99
272	62.25	60.15	57.94	58.56	64.48	61.38	58.68	44.05
273	61.96	59.76	57.52	58.26	63.98	60.92	58.17	44.11
274	61.68	59.39	57.13	57.96	63.49	60.47	57.68	44.16
275	61.41	59.05	56.76	57.67	63.01	60.05	57.21	44.21
276	61.14	58.73	56.42	57.39	62.55	59.64	56.77	44.25
277	60.87	58.42	56.09	57.11	62.10	59.27	56.34	44.29
278	60.60	58.14	55.79	56.83	61.66	58.89	55.93	44.32
279	60.34	57.87	55.51	56.56	61.23	58.54	55.54	44.35
280	60.08	57.61	55.25	56.29	60.82	58.21	55.16	44.37
281	59.83	57.36	55.00	56.04	60.41	57.88	54.81	44.38
282	59.58	57.13	54.76	55.78	60.02	57.57	54.47	44.39
283	59.34	56.90	54.54	55.53	59.64	57.27	54.16	44.40
284	59.10	56.70	54.33	55.29	59.27	56.98	53.84	44.40
285	58.87	56.49	54.13	55.05	58.91	56.70	53.55	44.40
286	58.63	56.30	53.95	54.82	58.56	56.44	53.28	44.39
287	58.40	56.11	53.76	54.59	58.23	56.19	53.01	44.38
288	58.18	55.93	53.60	54.37	57.90	55.94	52.76	44.37
289	57.95	55.76	53.44	54.16	57.59	55.70	52.52	44.36
290	57.75	55.59	53.29	53.95	57.28	55.47	52.30	44.34
291	57.54	55.44	53.14	53.74	56.99	55.25	52.08	44.32
292	57.34	55.28	53.00	53.54	56.69	55.04	51.87	44.29
293	57.13	55.14	52.87	53.35	56.42	54.83	51.68	44.27
294	56.94	54.99	52.75	53.16	56.15	54.64	51.49	44.24
295	56.74	54.85	52.58	52.94	55.87	54.44	51.28	44.19
296	56.55	54.71	52.45	52.75	55.60	54.23	51.07	44.11
297	56.37	54.59	52.36	52.59	55.36	54.04	50.92	44.09
298	56.19	54.47	52.26	52.43	55.12	53.88	50.77	44.07
299	56.01	54.34	52.17	52.26	54.89	53.71	50.63	44.04
300	55.83	54.22	52.07	52.10	54.67	53.55	50.49	44.01
301	55.66	54.10	51.97	51.94	54.45	53.40	50.36	43.98
302	55.49	53.99	51.88	51.79	54.25	53.25	50.23	43.94
303	55.33	54.06	52.04	51.63	54.05	53.60	50.11	43.91
304	55.16	54.62	52.81	51.49	53.93	54.81	50.05	43.87
305	55.03	55.53	53.95	51.37	53.98	56.35	50.12	43.82
306	54.95	56.62	55.27	51.31	54.23	57.94	50.34	43.78
307	54.93	57.78	56.64	51.33	54.62	59.46	50.71	43.73
308	54.99	58.95	57.99	51.42	55.10	60.89	51.20	43.70
309	55.12	60.09	59.29	51.58	55.66	62.21	51.78	43.66
310	55.30	61.16	60.54	51.80	56.26	63.42	52.42	43.62
311	55.54	62.18	61.69	52.06	56.90	64.54	53.11	43.58
312	55.81	63.14	62.79	52.37	57.55	65.57	53.83	43.55
313	56.12	64.03	63.80	52.70	58.21	66.51	54.57	43.52
314	56.44	64.86	64.74	53.07	58.88	67.40	55.31	43.50
315	56.78	65.64	65.62	53.44	59.53	68.21	56.06	43.47
316	57.14	66.36	66.43	53.82	60.19	68.98	56.79	43.45
317	57.50	67.04	67.17	54.21	60.84	69.69	57.51	43.43
318	57.88	67.67	67.87	54.61	61.48	70.37	58.21	43.42
319	58.25	68.25	68.51	55.00	62.11	71.00	58.89	43.42
320	58.61	68.80	69.11	55.40	62.72	71.60	59.56	43.42
321	58.99	69.31	69.66	55.78	63.32	72.16	60.21	43.42
322	59.35	69.79	70.18	56.17	63.91	72.70	60.82	43.43
323	59.72	70.25	70.66	56.55	64.49	73.21	61.42	43.45
324	60.08	70.67	71.10	56.93	65.04	73.69	61.99	43.47
325	60.44	71.07	71.52	57.30	65.59	74.16	62.54	43.49
326	60.80	71.45	71.91	57.66	66.12	74.60	63.06	43.53
327	61.14	71.81	72.27	58.01	66.63	75.03	63.56	43.57
328	61.49	72.14	72.61	58.37	67.13	75.44	64.04	43.61
329	61.82	72.46	72.93	58.71	67.62	75.83	64.50	43.66
330	62.15	72.76	73.23	59.04	68.10	76.19	64.94	43.71
331	62.47	73.04	73.51	59.37	68.55	76.56	65.36	43.77
332	62.79	73.32	73.78	59.69	69.00	76.90	65.76	43.84
333	63.11	73.58	74.03	59.99	69.43	77.23	66.14	43.90
334	63.42	73.83	74.26	60.30	69.84	77.55	66.50	43.97
